work_year;job_title;job_category;salary_currency;salary;employee_residence;experience_level;company_location;company_size
2023;Data Scientist;Data Science and Research;USD;236500;United States;Senior;United States;M
2023;Data Scientist;Data Science and Research;USD;176000;United States;Senior;United States;M
2023;Data Scientist;Data Science and Research;USD;105000;United States;Mid-level;United States;M
2023;Data Scientist;Data Science and Research;USD;102500;United States;Mid-level;United States;M
2023;Research Engineer;Data Science and Research;USD;370000;United States;Senior;United States;M
2023;Research Engineer;Data Science and Research;USD;200000;United States;Senior;United States;M
2023;Data Engineer;Data Engineering;USD;260000;United States;Senior;United States;M
2023;Data Engineer;Data Engineering;USD;225000;United States;Senior;United States;M
2023;Research Scientist;Data Science and Research;USD;370000;United States;Senior;United States;M
2023;Research Scientist;Data Science and Research;USD;200000;United States;Senior;United States;M
2023;Data Engineer;Data Engineering;USD;186600;United States;Mid-level;United States;M
2023;Data Engineer;Data Engineering;USD;116500;United States;Mid-level;United States;M
2023;Data Engineer;Data Engineering;USD;80000;Argentina;Senior;Argentina;M
2023;Data Engineer;Data Engineering;USD;60000;Argentina;Senior;Argentina;M
2023;Data Science Manager;Data Science and Research;USD;299500;United States;Senior;United States;M
2023;Data Science Manager;Data Science and Research;USD;245100;United States;Senior;United States;M
2023;Machine Learning Scientist;Machine Learning and AI;USD;222000;United States;Senior;United States;M
2023;Machine Learning Scientist;Machine Learning and AI;USD;138000;United States;Senior;United States;M
2023;Data Analyst;Data Analysis;USD;207300;Canada;Senior;Canada;M
2023;Data Analyst;Data Analysis;USD;149200;Canada;Senior;Canada;M
2023;Machine Learning Scientist;Machine Learning and AI;USD;292000;United States;Senior;United States;M
2023;Machine Learning Scientist;Machine Learning and AI;USD;164500;United States;Senior;United States;M
2023;Machine Learning Scientist;Machine Learning and AI;USD;292200;United States;Senior;United States;M
2023;Machine Learning Scientist;Machine Learning and AI;USD;164500;United States;Senior;United States;M
2023;Data Engineer;Data Engineering;USD;163800;United States;Senior;United States;M
2023;Data Engineer;Data Engineering;USD;126000;United States;Senior;United States;M
2023;Data Scientist;Data Science and Research;USD;160000;United States;Senior;United States;M
2023;Data Scientist;Data Science and Research;USD;120000;United States;Senior;United States;M
2023;Data Analyst;Data Analysis;USD;140000;United States;Senior;United States;M
2023;Data Analyst;Data Analysis;USD;120000;United States;Senior;United States;M
2023;AI Scientist;Machine Learning and AI;USD;120000;Germany;Mid-level;Germany;M
2023;Computer Vision Engineer;Machine Learning and AI;USD;280000;United States;Senior;United States;M
2023;Computer Vision Engineer;Machine Learning and AI;USD;210000;United States;Senior;United States;M
2023;Data Scientist;Data Science and Research;USD;170000;United States;Mid-level;United States;M
2023;Data Scientist;Data Science and Research;USD;150000;United States;Mid-level;United States;M
2023;Machine Learning Engineer;Machine Learning and AI;USD;200000;United States;Mid-level;United States;M
2023;Machine Learning Engineer;Machine Learning and AI;USD;170000;United States;Mid-level;United States;M
2023;Director of Data Science;Data Science and Research;USD;225000;United States;Executive;United States;M
2023;Director of Data Science;Data Science and Research;USD;175000;United States;Executive;United States;M
2023;Data Science Consultant;Data Science and Research;USD;189750;United States;Senior;United States;M
2023;Data Science Consultant;Data Science and Research;USD;131100;United States;Senior;United States;M
2023;Data Analyst;Data Analysis;USD;123400;United States;Senior;United States;M
2023;Data Analyst;Data Analysis;USD;82200;United States;Senior;United States;M
2023;Data Engineer;Data Engineering;GBP;40000;United Kingdom;Entry-level;United Kingdom;M
2023;Data Engineer;Data Engineering;GBP;35000;United Kingdom;Entry-level;United Kingdom;M
2023;Applied Machine Learning Engineer;Machine Learning and AI;USD;225000;United States;Executive;United States;M
2023;Analytics Engineer;Leadership and Management;USD;50000;Nigeria;Senior;Nigeria;S
2023;Data Engineer;Data Engineering;USD;161800;United States;Senior;United States;M
2023;Data Engineer;Data Engineering;USD;121400;United States;Senior;United States;M
2023;Research Scientist;Data Science and Research;USD;285000;United States;Senior;United States;M
2023;Research Scientist;Data Science and Research;USD;193900;United States;Senior;United States;M
2023;Analytics Engineer;Leadership and Management;USD;240000;United States;Senior;United States;M
2023;Analytics Engineer;Leadership and Management;USD;196000;United States;Senior;United States;M
2023;Data Scientist;Data Science and Research;USD;214000;United States;Senior;United States;M
2023;Data Scientist;Data Science and Research;USD;164000;United States;Senior;United States;M
2023;Decision Scientist;Data Science and Research;USD;170000;United States;Senior;United States;M
2023;Decision Scientist;Data Science and Research;USD;155000;United States;Senior;United States;M
2023;Data Analyst;Data Analysis;USD;125000;United States;Senior;United States;M
2023;Data Analyst;Data Analysis;USD;98000;United States;Senior;United States;M
2023;Machine Learning Engineer;Machine Learning and AI;USD;199000;United States;Senior;United States;M
2023;Machine Learning Engineer;Machine Learning and AI;USD;145000;United States;Senior;United States;M
2023;Machine Learning Engineer;Machine Learning and AI;USD;260000;United States;Senior;United States;M
2023;Machine Learning Engineer;Machine Learning and AI;USD;200000;United States;Senior;United States;M
2022;Research Engineer;Data Science and Research;EUR;100000;United Kingdom;Mid-level;United Kingdom;S
2023;Data Engineer;Data Engineering;GBP;90000;United Kingdom;Mid-level;United Kingdom;M
2023;Data Engineer;Data Engineering;GBP;70000;United Kingdom;Mid-level;United Kingdom;M
2023;Decision Scientist;Data Science and Research;USD;185900;United States;Senior;United States;M
2023;Decision Scientist;Data Science and Research;USD;129300;United States;Senior;United States;M
2023;Data Engineer;Data Engineering;USD;200000;United States;Executive;United States;M
2023;Data Engineer;Data Engineering;USD;145000;United States;Executive;United States;M
2023;Data Engineer;Data Engineering;USD;175000;United States;Senior;United States;M
2023;Data Engineer;Data Engineering;USD;120000;United States;Senior;United States;M
2023;Data Engineer;Data Engineering;USD;145000;United States;Senior;United States;M
2023;Data Engineer;Data Engineering;USD;120000;United States;Senior;United States;M
2023;Data Engineer;Data Engineering;USD;252000;United States;Senior;United States;M
2023;Data Engineer;Data Engineering;USD;129000;United States;Senior;United States;M
2023;Analytics Engineer;Leadership and Management;USD;289800;United Kingdom;Senior;United Kingdom;M
2023;Analytics Engineer;Leadership and Management;USD;214000;United Kingdom;Senior;United Kingdom;M
2023;Data Analyst;Data Analysis;USD;142000;United States;Senior;United States;M
2023;Data Analyst;Data Analysis;USD;87500;United States;Senior;United States;M
2023;Applied Scientist;Data Science and Research;USD;222200;United States;Senior;United States;L
2023;Applied Scientist;Data Science and Research;USD;136000;United States;Senior;United States;L
2023;Machine Learning Engineer;Machine Learning and AI;USD;220000;United States;Senior;United States;M
2023;Machine Learning Engineer;Machine Learning and AI;USD;165000;United States;Senior;United States;M
2023;Data Scientist;Data Science and Research;EUR;45000;Spain;Senior;Spain;M
2023;Data Scientist;Data Science and Research;EUR;36000;Spain;Senior;Spain;M
2023;Data Scientist;Data Science and Research;USD;280830;Canada;Senior;Canada;M
2023;Data Scientist;Data Science and Research;USD;173175;Canada;Senior;Canada;M
2023;Data Scientist;Data Science and Research;USD;195000;United States;Senior;United States;M
2023;Data Scientist;Data Science and Research;USD;160000;United States;Senior;United States;M
2023;Data Scientist;Data Science and Research;USD;275300;United States;Senior;United States;M
2023;Data Scientist;Data Science and Research;USD;183500;United States;Senior;United States;M
2023;Data Scientist;Data Science and Research;USD;175000;United States;Senior;United States;M
2023;Data Scientist;Data Science and Research;USD;145000;United States;Senior;United States;M
2023;Data Analyst;Data Analysis;USD;105000;United States;Mid-level;United States;M
2023;Data Analyst;Data Analysis;USD;85000;United States;Mid-level;United States;M
2023;Data Scientist;Data Science and Research;USD;175000;United States;Senior;United States;M
2023;Data Scientist;Data Science and Research;USD;160000;United States;Senior;United States;M
2023;BI Developer;BI and Visualization;GBP;75000;United Kingdom;Mid-level;United Kingdom;M
2023;BI Developer;BI and Visualization;GBP;40000;United Kingdom;Mid-level;United Kingdom;M
2023;Data Engineer;Data Engineering;USD;162500;United States;Mid-level;United States;M
2023;Data Engineer;Data Engineering;USD;130000;United States;Mid-level;United States;M
2023;NLP Engineer;Machine Learning and AI;EUR;69500;Spain;Senior;Spain;M
2023;NLP Engineer;Machine Learning and AI;EUR;60000;Spain;Senior;Spain;M
2023;Data Engineer;Data Engineering;USD;174350;United States;Senior;United States;M
2023;Data Engineer;Data Engineering;USD;126800;United States;Senior;United States;M
2023;NLP Engineer;Machine Learning and AI;EUR;66200;Italy;Senior;Italy;M
2023;NLP Engineer;Machine Learning and AI;EUR;57000;Italy;Senior;Italy;M
2023;Data Engineer;Data Engineering;USD;245000;United States;Senior;United States;M
2023;Data Engineer;Data Engineering;USD;140000;United States;Senior;United States;M
2023;Analytics Engineer;Leadership and Management;USD;231250;United States;Senior;United States;M
2023;Analytics Engineer;Leadership and Management;USD;138750;United States;Senior;United States;M
2023;Machine Learning Engineer;Machine Learning and AI;USD;155000;United States;Mid-level;United States;M
2023;Machine Learning Engineer;Machine Learning and AI;USD;125000;United States;Mid-level;United States;M
2023;Data Engineer;Data Engineering;USD;242000;United States;Mid-level;United States;M
2023;Data Engineer;Data Engineering;USD;195000;United States;Mid-level;United States;M
2023;Research Scientist;Data Science and Research;USD;155000;United States;Entry-level;United States;M
2023;Research Scientist;Data Science and Research;USD;125000;United States;Entry-level;United States;M
2023;Applied Scientist;Data Science and Research;USD;222200;United States;Senior;United States;L
2023;Applied Scientist;Data Science and Research;USD;136000;United States;Senior;United States;L
2023;Machine Learning Engineer;Machine Learning and AI;USD;160000;United States;Mid-level;United States;M
2023;Machine Learning Engineer;Machine Learning and AI;USD;140000;United States;Mid-level;United States;M
2023;Data Specialist;Data Management and Strategy;USD;110000;United States;Mid-level;United States;M
2023;Data Specialist;Data Management and Strategy;USD;70000;United States;Mid-level;United States;M
2023;Data Scientist;Data Science and Research;USD;183924;United States;Senior;United States;M
